Temp1,Hum1,Temp2,Temp1,Hum1,Temp2,Hum2,Difference
58.78,15.44,24.45,58.78,15.44,24.45,72.44,-57
58.79,15.4,24.44,58.79,15.4,24.44,72.17,-56.77
58.76,15.43,24.44,58.76,15.43,24.44,71.97,-56.54
58.71,15.47,24.44,58.71,15.47,24.44,72.22,-56.75
58.67,15.54,24.44,58.67,15.54,24.44,71.99,-56.45
58.65,15.56,24.44,58.65,15.56,24.44,71.53,-55.97
58.63,15.57,24.44,58.63,15.57,24.44,71.05,-55.48
58.64,15.59,24.45,58.64,15.59,24.45,70.92,-55.33
58.65,15.55,24.45,58.65,15.55,24.45,71.06,-55.51
58.67,15.54,24.46,58.67,15.54,24.46,71.41,-55.87
58.7,15.52,24.46,58.7,15.52,24.46,71.84,-56.32
58.73,15.49,24.46,58.73,15.49,24.46,72.24,-56.75
58.73,15.48,24.47,58.73,15.48,24.47,72.59,-57.11
58.69,15.52,24.48,58.69,15.52,24.48,72.8,-57.28
58.64,15.59,24.48,58.64,15.59,24.48,72.92,-57.33
58.61,15.61,24.48,58.61,15.61,24.48,72.81,-57.2
58.59,15.62,24.48,58.59,15.62,24.48,72.58,-56.96
58.6,15.6,24.49,58.6,15.6,24.49,72.66,-57.06
58.61,15.57,24.5,58.61,15.57,24.5,72.78,-57.21
58.64,15.54,24.5,58.64,15.54,24.5,72.88,-57.34
58.67,15.52,24.51,58.67,15.52,24.51,72.94,-57.42
58.71,15.46,24.52,58.71,15.46,24.52,73.01,-57.55
58.74,15.43,24.53,58.74,15.43,24.53,73.07,-57.64
58.73,15.45,24.53,58.73,15.45,24.53,73.12,-57.67
58.68,15.49,24.53,58.68,15.49,24.53,73.2,-57.71
58.64,15.54,24.53,58.64,15.54,24.53,72.83,-57.29
58.62,15.56,24.53,58.62,15.56,24.53,72.47,-56.91
58.62,15.55,24.53,58.62,15.55,24.53,72.34,-56.79
58.62,15.56,24.53,58.62,15.56,24.53,72.33,-56.77
58.64,15.54,24.53,58.64,15.54,24.53,72.5,-56.96
58.67,15.53,24.54,58.67,15.53,24.54,72.55,-57.02
58.71,15.49,24.54,58.71,15.49,24.54,72.44,-56.95
58.75,15.46,24.54,58.75,15.46,24.54,72.28,-56.82
58.74,15.46,24.54,58.74,15.46,24.54,72.25,-56.79
58.7,15.52,24.53,58.7,15.52,24.53,71.7,-56.18
58.66,15.57,24.53,58.66,15.57,24.53,71.25,-55.68
58.63,15.59,24.53,58.63,15.59,24.53,71.11,-55.52
58.62,15.59,24.52,58.62,15.59,24.52,70.97,-55.38
58.62,15.58,24.52,58.62,15.58,24.52,71.08,-55.5
58.64,15.55,24.51,58.64,15.55,24.51,70.96,-55.41
58.67,15.53,24.51,58.67,15.53,24.51,70.8,-55.27
58.71,15.48,24.5,58.71,15.48,24.5,70.75,-55.27
58.76,15.43,24.5,58.76,15.43,24.5,70.91,-55.48
58.77,15.41,24.51,58.77,15.41,24.51,71.28,-55.87
58.75,15.42,24.51,58.75,15.42,24.51,71.66,-56.24
58.7,15.46,24.51,58.7,15.46,24.51,72,-56.54
58.67,15.52,24.52,58.67,15.52,24.52,72.3,-56.78
58.65,15.55,24.52,58.65,15.55,24.52,72.56,-57.01
58.64,15.55,24.52,58.64,15.55,24.52,72.61,-57.06
58.66,15.54,24.52,58.66,15.54,24.52,72.43,-56.89
58.67,15.52,24.52,58.67,15.52,24.52,72.35,-56.83
58.71,15.48,24.51,58.71,15.48,24.51,72.14,-56.66
58.75,15.44,24.51,58.75,15.44,24.51,71.33,-55.89
58.75,15.42,24.51,58.75,15.42,24.51,70.84,-55.42
58.72,15.45,24.5,58.72,15.45,24.5,70.73,-55.28
58.67,15.49,24.5,58.67,15.49,24.5,70.55,-55.06
58.64,15.54,24.49,58.64,15.54,24.49,70.3,-54.76
58.62,15.55,24.49,58.62,15.55,24.49,70.35,-54.8
58.61,15.56,24.49,58.61,15.56,24.49,70.67,-55.11
58.62,15.55,24.48,58.62,15.55,24.48,71.11,-55.56
58.64,15.51,24.48,58.64,15.51,24.48,71.05,-55.54
58.67,15.48,24.47,58.67,15.48,24.47,70.97,-55.49
58.7,15.45,24.47,58.7,15.45,24.47,71.23,-55.78
58.74,15.42,24.47,58.74,15.42,24.47,71.67,-56.25
58.75,15.41,24.47,58.75,15.41,24.47,72.22,-56.81
58.72,15.43,24.47,58.72,15.43,24.47,72.66,-57.23
58.67,15.48,24.47,58.67,15.48,24.47,72.9,-57.42
58.63,15.55,24.47,58.63,15.55,24.47,73.1,-57.55
58.62,15.56,24.47,58.62,15.56,24.47,73.24,-57.68
58.62,15.56,24.47,58.62,15.56,24.47,72.89,-57.33
58.63,15.55,24.47,58.63,15.55,24.47,72.69,-57.14
58.66,15.53,24.47,58.66,15.53,24.47,72.5,-56.97
58.69,15.49,24.46,58.69,15.49,24.46,72.16,-56.67
58.73,15.45,24.46,58.73,15.45,24.46,72.09,-56.64
58.74,15.41,24.46,58.74,15.41,24.46,72.23,-56.82
58.71,15.41,24.45,58.71,15.41,24.45,72.2,-56.79
58.66,15.47,24.45,58.66,15.47,24.45,72.04,-56.57
58.62,15.49,24.45,58.62,15.49,24.45,71.8,-56.31
58.6,15.52,24.45,58.6,15.52,24.45,71.71,-56.19
58.59,15.51,24.45,58.59,15.51,24.45,71.68,-56.17
58.6,15.52,24.45,58.6,15.52,24.45,71.51,-55.99
58.62,15.48,24.45,58.62,15.48,24.45,71.15,-55.67
58.66,15.46,24.44,58.66,15.46,24.44,71.23,-55.77
58.7,15.42,24.41,58.7,15.42,24.41,70.24,-54.82
58.7,15.41,24.39,58.7,15.41,24.39,68.5,-53.09
58.66,15.2,24.4,58.66,15.2,24.4,67.02,-51.82
58.59,14.79,24.4,58.59,14.79,24.4,66.39,-51.6
58.48,14.55,24.39,58.48,14.55,24.39,65.94,-51.39
58.35,14.49,24.38,58.35,14.49,24.38,65.94,-51.45
58.19,14.58,24.38,58.19,14.58,24.38,66.15,-51.57
58.01,14.72,24.38,58.01,14.72,24.38,66.57,-51.85
57.82,14.89,24.38,57.82,14.89,24.38,67.11,-52.22
57.62,15.07,24.39,57.62,15.07,24.39,67.7,-52.63
57.4,15.25,24.39,57.4,15.25,24.39,68.57,-53.32
57.18,15.45,24.39,57.18,15.45,24.39,69.55,-54.1
56.99,15.65,24.39,56.99,15.65,24.39,70.3,-54.65
56.85,15.78,24.39,56.85,15.78,24.39,70.83,-55.05
56.74,15.9,24.4,56.74,15.9,24.4,71.18,-55.28
56.64,15.96,24.4,56.64,15.96,24.4,71.51,-55.55
56.53,16.05,24.41,56.53,16.05,24.41,71.87,-55.82
56.39,16.16,24.42,56.39,16.16,24.42,72.16,-56
56.24,16.3,24.42,56.24,16.3,24.42,72.38,-56.08
56.07,16.43,24.42,56.07,16.43,24.42,72.61,-56.18
55.94,16.54,24.43,55.94,16.54,24.43,72.74,-56.2
55.84,16.6,24.43,55.84,16.6,24.43,72.8,-56.2
55.76,16.64,24.43,55.76,16.64,24.43,72.76,-56.12
55.71,16.67,24.44,55.71,16.67,24.44,72.74,-56.07
55.63,16.72,24.44,55.63,16.72,24.44,72.75,-56.03
55.54,16.79,24.44,55.54,16.79,24.44,72.74,-55.95
55.42,16.9,24.45,55.42,16.9,24.45,72.78,-55.88
55.29,17,24.45,55.29,17,24.45,72.83,-55.83
55.18,17.11,24.45,55.18,17.11,24.45,72.83,-55.72
55.1,17.18,24.45,55.1,17.18,24.45,72.71,-55.53
55.06,17.22,24.45,55.06,17.22,24.45,72.07,-54.85
55.04,17.23,24.45,55.04,17.23,24.45,71.36,-54.13
54.99,17.22,24.45,54.99,17.22,24.45,70.94,-53.72
54.93,17.29,24.45,54.93,17.29,24.45,70.53,-53.24
54.84,17.38,24.45,54.84,17.38,24.45,70.1,-52.72
54.73,17.47,24.45,54.73,17.47,24.45,69.67,-52.2
54.65,17.57,24.44,54.65,17.57,24.44,69.35,-51.78
54.6,17.61,24.44,54.6,17.61,24.44,69.01,-51.4
54.58,17.62,24.43,54.58,17.62,24.43,68.8,-51.18
54.58,17.61,24.43,54.58,17.61,24.43,68.96,-51.35
54.57,17.59,24.42,54.57,17.59,24.42,69.29,-51.7
54.52,17.61,24.42,54.52,17.61,24.42,69.47,-51.86
54.45,17.67,24.42,54.45,17.67,24.42,69.61,-51.94
54.37,17.75,24.42,54.37,17.75,24.42,69.72,-51.97
54.31,17.82,24.42,54.31,17.82,24.42,69.85,-52.03
54.28,17.84,24.42,54.28,17.84,24.42,70.26,-52.42
54.27,17.83,24.43,54.27,17.83,24.43,70.74,-52.91
54.28,17.81,24.43,54.28,17.81,24.43,71.29,-53.48
54.28,17.77,24.43,54.28,17.77,24.43,71.66,-53.89
54.24,17.77,24.43,54.24,17.77,24.43,71.91,-54.14
54.18,17.81,24.43,54.18,17.81,24.43,72.03,-54.22
54.11,17.88,24.43,54.11,17.88,24.43,71.86,-53.98
54.06,17.95,24.43,54.06,17.95,24.43,71.74,-53.79
54.05,17.98,24.43,54.05,17.98,24.43,71.8,-53.82
54.05,17.99,24.43,54.05,17.99,24.43,71.6,-53.61
54.07,17.97,24.43,54.07,17.97,24.43,71.38,-53.41
54.07,17.96,24.43,54.07,17.96,24.43,71.39,-53.43
54.04,18,24.43,54.04,18,24.43,71.53,-53.53
53.98,18.07,24.43,53.98,18.07,24.43,71.68,-53.61
53.92,18.15,24.44,53.92,18.15,24.44,71.83,-53.68
53.88,18.22,24.44,53.88,18.22,24.44,71.82,-53.6
53.86,18.23,24.44,53.86,18.23,24.44,71.72,-53.49
53.87,18.22,24.45,53.87,18.22,24.45,71.9,-53.68
53.9,18.18,24.45,53.9,18.18,24.45,72.1,-53.92
53.91,18.15,24.45,53.91,18.15,24.45,72.05,-53.9
53.88,18.15,24.46,53.88,18.15,24.46,72,-53.85
53.83,18.18,24.47,53.83,18.18,24.47,72.16,-53.98
53.77,18.22,24.47,53.77,18.22,24.47,72.05,-53.83
53.74,18.25,24.47,53.74,18.25,24.47,71.58,-53.33
53.73,18.25,24.47,53.73,18.25,24.47,71.04,-52.79
53.74,18.21,24.47,53.74,18.21,24.47,70.72,-52.51
53.78,18.15,24.47,53.78,18.15,24.47,70.64,-52.49
53.8,18.11,24.47,53.8,18.11,24.47,70.72,-52.61
53.79,18.11,24.46,53.79,18.11,24.46,70.58,-52.47
53.75,18.13,24.46,53.75,18.13,24.46,70.64,-52.51
53.7,18.22,24.47,53.7,18.22,24.47,70.95,-52.73
53.66,18.27,24.48,53.66,18.27,24.48,71.28,-53.01
53.65,18.3,24.49,53.65,18.3,24.49,71.47,-53.17
53.66,18.3,24.49,53.66,18.3,24.49,71.56,-53.26
53.7,18.29,24.49,53.7,18.29,24.49,71.28,-52.99
53.72,18.24,24.49,53.72,18.24,24.49,70.93,-52.69
53.72,18.23,24.49,53.72,18.23,24.49,70.93,-52.7
53.68,18.25,24.5,53.68,18.25,24.5,71.09,-52.84
53.63,18.31,24.49,53.63,18.31,24.49,71.41,-53.1
53.59,18.37,24.49,53.59,18.37,24.49,71.66,-53.29
53.58,18.39,24.49,53.58,18.39,24.49,71.53,-53.14
53.59,18.39,24.49,53.59,18.39,24.49,71.28,-52.89
53.62,18.34,24.49,53.62,18.34,24.49,71.02,-52.68
53.65,18.3,24.48,53.65,18.3,24.48,70.69,-52.39
53.66,18.29,24.48,53.66,18.29,24.48,70.31,-52.02
53.63,18.29,24.47,53.63,18.29,24.47,70.09,-51.8
53.58,18.33,24.47,53.58,18.33,24.47,70.38,-52.05
53.55,18.37,24.47,53.55,18.37,24.47,70.75,-52.38
53.54,18.38,24.47,53.54,18.38,24.47,71.03,-52.65
53.56,18.38,24.47,53.56,18.38,24.47,71.16,-52.78
53.59,18.35,24.46,53.59,18.35,24.46,71.27,-52.92
53.63,18.3,24.46,53.63,18.3,24.46,71.54,-53.24
53.64,18.27,24.46,53.64,18.27,24.46,71.81,-53.54
53.62,18.28,24.46,53.62,18.28,24.46,71.86,-53.58
53.58,18.34,24.46,53.58,18.34,24.46,71.38,-53.04
53.55,18.39,24.46,53.55,18.39,24.46,71.02,-52.63
53.53,18.41,24.45,53.53,18.41,24.45,71.12,-52.71
53.54,18.4,24.45,53.54,18.4,24.45,71.03,-52.63
53.56,18.37,24.44,53.56,18.37,24.44,70.74,-52.37
53.61,18.31,24.44,53.61,18.31,24.44,70.56,-52.25
53.64,18.22,24.45,53.64,18.22,24.45,70.77,-52.55
53.64,18.21,24.45,53.64,18.21,24.45,71.16,-52.95
53.6,18.24,24.45,53.6,18.24,24.45,71.51,-53.27
53.57,18.29,24.45,53.57,18.29,24.45,71.68,-53.39
53.55,18.35,24.46,53.55,18.35,24.46,71.61,-53.26
53.55,18.38,24.45,53.55,18.38,24.45,71.37,-52.99
53.57,18.37,24.46,53.57,18.37,24.46,71.18,-52.81
53.61,18.34,24.46,53.61,18.34,24.46,71.3,-52.96
53.65,18.3,24.46,53.65,18.3,24.46,71.6,-53.3
53.66,18.29,24.45,53.66,18.29,24.45,71.89,-53.6
53.63,18.29,24.45,53.63,18.29,24.45,71.89,-53.6
53.59,18.35,24.44,53.59,18.35,24.44,71.17,-52.82
53.56,18.4,24.43,53.56,18.4,24.43,70.6,-52.2
53.55,18.42,24.43,53.55,18.42,24.43,70.34,-51.92
53.56,18.39,24.43,53.56,18.39,24.43,70.49,-52.1
53.6,18.36,24.43,53.6,18.36,24.43,70.73,-52.37
53.64,18.32,24.43,53.64,18.32,24.43,70.82,-52.5
53.66,18.29,24.43,53.66,18.29,24.43,71.06,-52.77
53.65,18.28,24.44,53.65,18.28,24.44,71.33,-53.05
53.61,18.32,24.44,53.61,18.32,24.44,71.44,-53.12
53.57,18.4,24.44,53.57,18.4,24.44,71.33,-52.93
53.55,18.43,24.44,53.55,18.43,24.44,71.25,-52.82
53.56,18.45,24.43,53.56,18.45,24.43,70.73,-52.28
53.58,18.41,24.42,53.58,18.41,24.42,70.2,-51.79
53.63,18.38,24.42,53.63,18.38,24.42,70.2,-51.82
53.66,18.34,24.42,53.66,18.34,24.42,70.47,-52.13
53.66,18.32,24.42,53.66,18.32,24.42,70.84,-52.52
53.62,18.33,24.42,53.62,18.33,24.42,71.24,-52.91
53.58,18.38,24.43,53.58,18.38,24.43,71.64,-53.26
53.55,18.41,24.43,53.55,18.41,24.43,71.97,-53.56
53.55,18.41,24.43,53.55,18.41,24.43,72.17,-53.76
53.57,18.4,24.43,53.57,18.4,24.43,72.06,-53.66
53.6,18.35,24.43,53.6,18.35,24.43,71.67,-53.32
53.64,18.31,24.42,53.64,18.31,24.42,71.21,-52.9
53.65,18.29,24.42,53.65,18.29,24.42,70.66,-52.37
53.62,18.3,24.41,53.62,18.3,24.41,70.2,-51.9
53.58,18.35,24.4,53.58,18.35,24.4,69.94,-51.59
53.54,18.41,24.4,53.54,18.41,24.4,69.83,-51.42
53.52,18.42,24.4,53.52,18.42,24.4,69.83,-51.41
53.52,18.41,24.39,53.52,18.41,24.39,69.9,-51.49
53.55,18.4,24.39,53.55,18.4,24.39,69.72,-51.32
53.58,18.38,24.38,53.58,18.38,24.38,69.58,-51.2
53.59,18.35,24.38,53.59,18.35,24.38,69.53,-51.18
53.58,18.37,24.38,53.58,18.37,24.38,69.88,-51.51
53.53,18.42,24.38,53.53,18.42,24.38,70.24,-51.82
53.49,18.49,24.38,53.49,18.49,24.38,70.3,-51.81
53.48,18.53,24.38,53.48,18.53,24.38,70.25,-51.72
53.49,18.54,24.37,53.49,18.54,24.37,69.9,-51.36
53.51,18.52,24.37,53.51,18.52,24.37,69.72,-51.2
53.56,18.47,24.37,53.56,18.47,24.37,69.94,-51.47
53.6,18.41,24.37,53.6,18.41,24.37,70.41,-52
53.61,18.36,24.37,53.61,18.36,24.37,70.9,-52.54
53.58,18.37,24.38,53.58,18.37,24.38,71.34,-52.97
53.54,18.41,24.38,53.54,18.41,24.38,71.73,-53.32
53.51,18.46,24.38,53.51,18.46,24.38,71.95,-53.49
53.5,18.48,24.39,53.5,18.48,24.39,72.12,-53.64
53.52,18.46,24.39,53.52,18.46,24.39,72.25,-53.79
53.54,18.43,24.39,53.54,18.43,24.39,72.19,-53.76
53.59,18.39,24.39,53.59,18.39,24.39,71.94,-53.55
53.61,18.34,24.39,53.61,18.34,24.39,71.84,-53.5
53.6,18.35,24.39,53.6,18.35,24.39,71.84,-53.49
53.56,18.38,24.4,53.56,18.38,24.4,71.92,-53.54
53.52,18.43,24.4,53.52,18.43,24.4,72.07,-53.64
53.51,18.44,24.4,53.51,18.44,24.4,72.24,-53.8
53.52,18.46,24.4,53.52,18.46,24.4,72.39,-53.93
53.54,18.44,24.4,53.54,18.44,24.4,72.4,-53.96
53.58,18.41,24.4,53.58,18.41,24.4,72.21,-53.8
53.61,18.37,24.4,53.61,18.37,24.4,72.01,-53.64
53.62,18.36,24.39,53.62,18.36,24.39,71.55,-53.19
53.59,18.38,24.39,53.59,18.38,24.39,71.08,-52.7
53.55,18.43,24.38,53.55,18.43,24.38,70.86,-52.43
53.52,18.48,24.38,53.52,18.48,24.38,70.95,-52.47
53.52,18.49,24.38,53.52,18.49,24.38,71.22,-52.73
53.54,18.45,24.38,53.54,18.45,24.38,71.4,-52.95
53.57,18.41,24.38,53.57,18.41,24.38,71.6,-53.19
53.62,18.35,24.38,53.62,18.35,24.38,71.89,-53.54
53.64,18.3,24.38,53.64,18.3,24.38,72.1,-53.8
53.62,18.3,24.38,53.62,18.3,24.38,72.16,-53.86
53.58,18.35,24.39,53.58,18.35,24.39,72.26,-53.91
53.56,18.39,24.38,53.56,18.39,24.38,72.24,-53.85
53.55,18.4,24.38,53.55,18.4,24.38,72.09,-53.69
53.56,18.4,24.38,53.56,18.4,24.38,72.14,-53.74
53.59,18.38,24.38,53.59,18.38,24.38,72.28,-53.9
53.63,18.35,24.38,53.63,18.35,24.38,72.27,-53.92
53.65,18.32,24.38,53.65,18.32,24.38,72.02,-53.7
53.64,18.33,24.38,53.64,18.33,24.38,71.74,-53.41
53.6,18.36,24.38,53.6,18.36,24.38,71.49,-53.13
53.56,18.41,24.37,53.56,18.41,24.37,71.21,-52.8
53.54,18.45,24.38,53.54,18.45,24.38,70.94,-52.49
53.54,18.45,24.38,53.54,18.45,24.38,70.77,-52.32
53.56,18.45,24.38,53.56,18.45,24.38,70.61,-52.16
53.59,18.43,24.38,53.59,18.43,24.38,70.75,-52.32
53.63,18.38,24.38,53.63,18.38,24.38,71.15,-52.77
53.63,18.33,24.39,53.63,18.33,24.39,71.54,-53.21
53.61,18.35,24.39,53.61,18.35,24.39,71.82,-53.47
53.56,18.38,24.39,53.56,18.38,24.39,72,-53.62
53.54,18.41,24.39,53.54,18.41,24.39,72.18,-53.77
53.53,18.43,24.38,53.53,18.43,24.38,72.05,-53.62
53.54,18.39,24.38,53.54,18.39,24.38,71.75,-53.36
53.58,18.36,24.37,53.58,18.36,24.37,71.41,-53.05
53.62,18.33,24.37,53.62,18.33,24.37,70.99,-52.66
53.65,18.29,24.36,53.65,18.29,24.36,71.14,-52.85
53.64,18.29,24.36,53.64,18.29,24.36,71.43,-53.14
53.6,18.32,24.36,53.6,18.32,24.36,71.73,-53.41
53.57,18.39,24.37,53.57,18.39,24.37,72.04,-53.65
53.56,18.43,24.37,53.56,18.43,24.37,72.08,-53.65
53.57,18.43,24.37,53.57,18.43,24.37,71.74,-53.31
53.6,18.39,24.37,53.6,18.39,24.37,71.56,-53.17
53.64,18.34,24.37,53.64,18.34,24.37,71.83,-53.49
53.68,18.28,24.36,53.68,18.28,24.36,71.94,-53.66
53.69,18.25,24.36,53.69,18.25,24.36,71.44,-53.19
53.66,18.28,24.35,53.66,18.28,24.35,71.05,-52.77
53.62,18.33,24.35,53.62,18.33,24.35,70.83,-52.5
53.59,18.38,24.35,53.59,18.38,24.35,70.9,-52.52
53.59,18.41,24.35,53.59,18.41,24.35,71.25,-52.84
53.6,18.39,24.35,53.6,18.39,24.35,71.24,-52.85
53.63,18.38,24.35,53.63,18.38,24.35,71.07,-52.69
53.68,18.34,24.35,53.68,18.34,24.35,70.96,-52.62
53.72,18.31,24.34,53.72,18.31,24.34,70.64,-52.33
53.72,18.3,24.34,53.72,18.3,24.34,70.21,-51.91
53.7,18.33,24.34,53.7,18.33,24.34,69.74,-51.41
53.66,18.37,24.35,53.66,18.37,24.35,69.56,-51.19
53.63,18.43,24.35,53.63,18.43,24.35,69.67,-51.24
53.62,18.44,24.35,53.62,18.44,24.35,69.77,-51.33
53.63,18.42,24.35,53.63,18.42,24.35,69.86,-51.44
53.67,18.39,24.34,53.67,18.39,24.34,69.86,-51.47
53.71,18.34,24.34,53.71,18.34,24.34,69.77,-51.43
53.74,18.29,24.33,53.74,18.29,24.33,69.47,-51.18
53.74,18.28,24.33,53.74,18.28,24.33,69.35,-51.07
53.7,18.33,24.32,53.7,18.33,24.32,69.34,-51.01
53.66,18.39,24.32,53.66,18.39,24.32,69.28,-50.89
53.64,18.42,24.31,53.64,18.42,24.31,68.97,-50.55
53.64,18.43,24.32,53.64,18.43,24.32,69.21,-50.78
53.65,18.41,24.32,53.65,18.41,24.32,69.63,-51.22
53.69,18.4,24.33,53.69,18.4,24.33,70.19,-51.79
53.73,18.34,24.33,53.73,18.34,24.33,70.61,-52.27
53.74,18.3,24.33,53.74,18.3,24.33,70.8,-52.5
53.72,18.3,24.33,53.72,18.3,24.33,71.03,-52.73
53.68,18.3,24.33,53.68,18.3,24.33,71.33,-53.03
53.63,18.34,24.34,53.63,18.34,24.34,71.55,-53.21
53.6,18.39,24.34,53.6,18.39,24.34,71.6,-53.21
53.59,18.38,24.33,53.59,18.38,24.33,71.4,-53.02
53.6,18.36,24.33,53.6,18.36,24.33,70.86,-52.5
53.63,18.35,24.33,53.63,18.35,24.33,70.73,-52.38
53.67,18.31,24.33,53.67,18.31,24.33,70.75,-52.44
53.69,18.3,24.33,53.69,18.3,24.33,70.75,-52.45
53.67,18.32,24.34,53.67,18.32,24.34,71.06,-52.74
53.63,18.38,24.34,53.63,18.38,24.34,71.19,-52.81
53.59,18.45,24.34,53.59,18.45,24.34,71.36,-52.91
53.57,18.48,24.35,53.57,18.48,24.35,71.63,-53.15
53.58,18.47,24.35,53.58,18.47,24.35,71.97,-53.5
53.59,18.45,24.34,53.59,18.45,24.34,72.03,-53.58
53.62,18.41,24.34,53.62,18.41,24.34,71.57,-53.16
53.67,18.35,24.34,53.67,18.35,24.34,71.29,-52.94
53.69,18.3,24.33,53.69,18.3,24.33,70.89,-52.59
53.67,18.29,24.32,53.67,18.29,24.32,70.33,-52.04
53.63,18.35,24.32,53.63,18.35,24.32,70.03,-51.68
53.6,18.4,24.31,53.6,18.4,24.31,70.08,-51.68
53.59,18.41,24.31,53.59,18.41,24.31,70.2,-51.79
53.6,18.41,24.31,53.6,18.41,24.31,70.47,-52.06
53.63,18.36,24.31,53.63,18.36,24.31,70.83,-52.47
53.67,18.31,24.31,53.67,18.31,24.31,70.8,-52.49
53.71,18.27,24.31,53.71,18.27,24.31,70.76,-52.49
53.72,18.22,24.31,53.72,18.22,24.31,70.52,-52.3
53.7,18.25,24.31,53.7,18.25,24.31,70.31,-52.06
53.65,18.31,24.32,53.65,18.31,24.32,70.56,-52.25
53.63,18.38,24.33,53.63,18.38,24.33,71.06,-52.68
53.62,18.39,24.33,53.62,18.39,24.33,71.57,-53.18
53.64,18.39,24.34,53.64,18.39,24.34,71.8,-53.41
53.67,18.36,24.34,53.67,18.36,24.34,71.92,-53.56
53.72,18.33,24.35,53.72,18.33,24.35,72.14,-53.81
53.75,18.32,24.35,53.75,18.32,24.35,72.26,-53.94
53.76,18.29,24.35,53.76,18.29,24.35,72.11,-53.82
53.74,18.3,24.36,53.74,18.3,24.36,72.08,-53.78
53.69,18.34,24.36,53.69,18.34,24.36,71.97,-53.63
53.67,18.4,24.36,53.67,18.4,24.36,71.84,-53.44
53.66,18.42,24.36,53.66,18.42,24.36,71.99,-53.57
53.68,18.42,24.35,53.68,18.42,24.35,71.64,-53.22
53.71,18.38,24.35,53.71,18.38,24.35,71.35,-52.97
53.76,18.34,24.34,53.76,18.34,24.34,71.47,-53.13
53.77,18.28,24.34,53.77,18.28,24.34,71.66,-53.38
53.76,18.3,24.33,53.76,18.3,24.33,71.44,-53.14
53.71,18.35,24.33,53.71,18.35,24.33,71.48,-53.13
53.67,18.42,24.32,53.67,18.42,24.32,71.52,-53.1
53.66,18.46,24.31,53.66,18.46,24.31,71.01,-52.55
53.66,18.48,24.3,53.66,18.48,24.3,70.18,-51.7
53.68,18.45,24.29,53.68,18.45,24.29,69.49,-51.04
53.72,18.4,24.28,53.72,18.4,24.28,69.33,-50.93
53.76,18.34,24.28,53.76,18.34,24.28,69.68,-51.34
53.76,18.29,24.28,53.76,18.29,24.28,69.97,-51.68
53.74,18.28,24.27,53.74,18.28,24.27,70.26,-51.98
53.69,18.34,24.28,53.69,18.34,24.28,70.86,-52.52
53.66,18.38,24.27,53.66,18.38,24.27,71.31,-52.93
53.65,18.4,24.27,53.65,18.4,24.27,71.45,-53.05
53.66,18.39,24.27,53.66,18.39,24.27,71.79,-53.4
53.68,18.39,24.27,53.68,18.39,24.27,72.14,-53.75
53.73,18.35,24.27,53.73,18.35,24.27,72.38,-54.03
53.76,18.31,24.26,53.76,18.31,24.26,72.33,-54.02
53.76,18.31,24.26,53.76,18.31,24.26,72.08,-53.77
53.73,18.32,24.26,53.73,18.32,24.26,71.84,-53.52
53.68,18.37,24.26,53.68,18.37,24.26,71.76,-53.39
53.65,18.41,24.26,53.65,18.41,24.26,71.89,-53.48
53.64,18.42,24.26,53.64,18.42,24.26,71.82,-53.4
53.65,18.4,24.26,53.65,18.4,24.26,71.55,-53.15
53.69,18.37,24.26,53.69,18.37,24.26,71.39,-53.02
53.74,18.34,24.25,53.74,18.34,24.25,71.34,-53
53.76,18.28,24.25,53.76,18.28,24.25,70.94,-52.66
53.76,18.27,24.24,53.76,18.27,24.24,70.36,-52.09
53.72,18.31,24.24,53.72,18.31,24.24,70.07,-51.76
53.68,18.37,24.24,53.68,18.37,24.24,70.02,-51.65
53.66,18.42,24.24,53.66,18.42,24.24,70.15,-51.73
53.66,18.44,24.24,53.66,18.44,24.24,70.43,-51.99
53.67,18.42,24.24,53.67,18.42,24.24,70.63,-52.21
53.7,18.38,24.25,53.7,18.38,24.25,70.99,-52.61
53.74,18.34,24.26,53.74,18.34,24.26,71.42,-53.08
53.75,18.3,24.27,53.75,18.3,24.27,71.61,-53.31
53.73,18.31,24.27,53.73,18.31,24.27,71.82,-53.51
53.68,18.35,24.28,53.68,18.35,24.28,72.13,-53.78
53.65,18.4,24.29,53.65,18.4,24.29,72.4,-54
53.63,18.44,24.29,53.63,18.44,24.29,72.64,-54.2
53.63,18.43,24.3,53.63,18.43,24.3,72.83,-54.4
53.65,18.4,24.3,53.65,18.4,24.3,72.99,-54.59
53.68,18.37,24.3,53.68,18.37,24.3,73.07,-54.7
53.72,18.34,24.3,53.72,18.34,24.3,73.15,-54.81
53.74,18.3,24.3,53.74,18.3,24.3,73.19,-54.89
53.72,18.29,24.3,53.72,18.29,24.3,73.25,-54.96
53.68,18.34,24.3,53.68,18.34,24.3,73.33,-54.99
53.64,18.35,24.3,53.64,18.35,24.3,73.36,-55.01
53.63,18.39,24.29,53.63,18.39,24.29,73.3,-54.91
53.64,18.38,24.29,53.64,18.38,24.29,73.09,-54.71
53.66,18.35,24.28,53.66,18.35,24.28,72.73,-54.38
53.7,18.31,24.28,53.7,18.31,24.28,72.53,-54.22
53.73,18.25,24.28,53.73,18.25,24.28,72.3,-54.05
53.74,18.23,24.27,53.74,18.23,24.27,71.8,-53.57
53.71,18.25,24.27,53.71,18.25,24.27,71.39,-53.14
